_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2394802,4153471,2017.0,,1966.0,PRIVATE,13,Toronto Centre,155 WELLESLEY ST E,18,118,2022-12-08,99,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,S1326,43.666302583000004,-79.37532155,314835.915,4836052.124
2394803,4250265,2017.0,,1987.0,SOCIAL HOUSING,11,University-Rosedale,153 BORDEN ST,3,45,2022-12-08,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,S1134,43.6622608263,-79.4069405435,312289.812,4835594.044
2394804,4153757,2017.0,,1957.0,PRIVATE,15,Don Valley West,657 BALLIOL ST,4,29,2022-12-08,75,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N1534,43.701182908,-79.3760801591,314772.44,4839921.468
2394805,4153071,2018.0,,1920.0,PRIVATE,4,Parkdale-High Park,467 RONCESVALLES AVE,4,15,2022-12-08,81,Evaluation needs to be conducted in 2 years,15,4.0,5.0,4.0,4.0,5.0,4.0,,3.0,,,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,,S0433,43.653029024,-79.451300765,308712.47,4834566.458000001
2394806,4153472,2017.0,,1963.0,PRIVATE,13,Toronto Centre,392 SHERBOURNE ST,10,128,2022-12-08,89,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,S1326,43.664096113199996,-79.3738282072,314960.149,4835801.501
2394807,4153806,2017.0,,1970.0,PRIVATE,15,Don Valley West,299 ROEHAMPTON AVE,12,224,2022-12-08,94,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,N1537,,,313710.32399999996,4840865.462
2394808,4153442,2019.0,,1955.0,PRIVATE,13,Toronto Centre,256 SHERBOURNE ST,4,23,2022-12-08,91,Evaluation needs to be conducted in 3 years,15,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,,,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,,S1328,43.65892538560001,-79.3715946717,315141.167,4835227.328
2394809,4153458,2017.0,,2011.0,SOCIAL HOUSING,11,University-Rosedale,110 EDWARD ST,5,50,2022-12-08,92,Evaluation needs to be conducted in 3 years,18,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,4.0,4.0,5.0,5.0,5.0,4.0,,5.0,4.0,5.0,S1145,43.6565407621,-79.38614584359999,313967.909,4834960.727
2394810,4155006,2017.0,,1955.0,PRIVATE,12,Toronto-St. Paul's,1065 EGLINTON AVE W,4,34,2022-12-08,81,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,3.0,,S1224,43.698898756800006,-79.4340201951,310102.647,4839662.339
2394811,4155005,2017.0,,1955.0,PRIVATE,12,Toronto-St. Paul's,1071 EGLINTON AVE W,3,33,2022-12-08,73,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,2.0,,4.0,,5.0,4.0,4.0,3.0,3.0,3.0,4.0,,4.0,2.0,,S1224,43.6988240231,-79.4343514595,310075.95,4839654.0139999995
2394812,4250262,2017.0,,1989.0,SOCIAL HOUSING,11,University-Rosedale,805 BLOOR ST W,4,24,2022-12-08,84,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,,,3.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,S1132,43.662679383000004,-79.421476232,311117.231,4835640.346
2394813,4155607,2017.0,,1960.0,TCHC,14,Toronto-Danforth,1615 DUNDAS ST E,4,81,2022-12-08,88,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,S1438,43.6665389642,-79.32806340350001,318650.451,4836079.491
2394814,4152977,2017.0,,1959.0,PRIVATE,4,Parkdale-High Park,137 DUNN AVE,4,21,2022-12-08,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,3.0,,5.0,,,4.0,5.0,5.0,3.0,5.0,3.0,,3.0,3.0,,S0437,43.636151700000006,-79.43227982399999,310248.294,4832692.487
2394815,4289265,,,,SOCIAL HOUSING,11,University-Rosedale,150 ELIZABETH ST,17,250,2022-12-08,87,Evaluation needs to be conducted in 3 years,18,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,,4.0,3.0,5.0,4.0,5.0,5.0,,5.0,5.0,4.0,S1145,43.656497402,-79.385911624,313986.547,4834956.89
2394816,4155059,2017.0,,1960.0,PRIVATE,8,Eglinton-Lawrence,2495 DUFFERIN ST,3,15,2022-12-08,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,5.0,3.0,2.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0831,43.701718897,-79.451636758,308682.24,4839975.612
2394817,4156721,2017.0,,1950.0,PRIVATE,5,York South-Weston,2515 EGLINTON AVE W,4,34,2022-12-08,76,Evaluation needs to be conducted in 2 years,16,5.0,4.0,5.0,4.0,4.0,1.0,,4.0,,,5.0,4.0,5.0,2.0,3.0,5.0,5.0,2.0,3.0,,W0537,43.69095169,-79.470613783,307153.113,4838778.708000001
2394818,4153443,2017.0,,1973.0,PRIVATE,13,Toronto Centre,280 DUNDAS ST E,11,241,2022-12-08,76,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1328,43.6584811745,-79.3719261905,315114.503,4835177.935
2394819,4153421,2017.0,,1805.0,PRIVATE,11,University-Rosedale,160 HURON ST,5,69,2022-12-08,74,Evaluation needs to be conducted in 2 years,16,4.0,5.0,5.0,2.0,3.0,4.0,,4.0,,,4.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,,S1144,43.6570614157,-79.3980740042,313005.659,4835017.2639999995
2394820,4153747,2017.0,,1954.0,PRIVATE,12,Toronto-St. Paul's,49 GLEN ELM AVE,4,71,2022-12-08,85,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,5.0,4.0,3.0,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,3.0,,S1233,43.691400980299996,-79.3925441035,313446.82899999997,4838832.843
2394821,4153453,2017.0,,1939.0,PRIVATE,13,Toronto Centre,368 GEORGE ST,3,16,2022-12-08,77,Evaluation needs to be conducted in 2 years,15,4.0,3.0,5.0,3.0,5.0,4.0,,5.0,,,4.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,S1328,43.659740893,-79.374693208,314890.854,4835318.504
2394822,4153409,2017.0,,1970.0,PRIVATE,10,Spadina-Fort York,164 GRANGE AVE,3,24,2022-12-08,88,Evaluation needs to be conducted in 3 years,15,4.0,5.0,5.0,4.0,2.0,4.0,,4.0,,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,S1023,43.651369768,-79.401162282,312757.065,4834385.593
2394823,4153450,2017.0,,1992.0,SOCIAL HOUSING,13,Toronto Centre,269 JARVIS ST,9,75,2022-12-08,86,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,4.0,3.0,S1328,43.6581272715,-79.37467532630001,314892.82899999997,4835138.263
2394824,4153755,2017.0,,1965.0,PRIVATE,15,Don Valley West,345 MERTON ST,10,109,2022-12-08,85,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N1534,43.697986845,-79.38570781,313996.67100000003,4839566.231000001
2394825,4153015,2017.0,,1960.0,PRIVATE,4,Parkdale-High Park,32 MAYNARD AVE,8,43,2022-12-08,88,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,5.0,3.0,,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,,S0436,43.6382286578,-79.4382671328,309765.298,4832921.915
2394826,4155907,2017.0,,1960.0,PRIVATE,8,Eglinton-Lawrence,99 MARLEE AVE,6,59,2022-12-08,92,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,5.0,4.0,5.0,,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,,N0832,43.7009946331,-79.4402809991,309597.858,4839894.798
2394827,4153435,2017.0,,1896.0,PRIVATE,13,Toronto Centre,77 PEMBROKE ST,4,16,2022-12-08,61,Evaluation needs to be conducted in 1 year,15,4.0,5.0,2.0,2.0,3.0,3.0,,1.0,,,2.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,,,S1328,43.658942215500005,-79.3723537237,315079.942,4835229.102
2394828,4457107,2019.0,,1953.0,PRIVATE,19,Beaches-East York,1153 O'CONNOR DR,3,11,2022-12-08,88,Evaluation needs to be conducted in 3 years,15,5.0,5.0,3.0,4.0,5.0,3.0,,4.0,,,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,,S1924,43.7117264202,-79.3076717608,320283.375,4841103.25
2394829,4457100,2019.0,,1953.0,PRIVATE,19,Beaches-East York,1157 O'CONNOR DR,3,11,2022-12-08,89,Evaluation needs to be conducted in 3 years,15,5.0,5.0,4.0,4.0,3.0,3.0,,5.0,,,5.0,4.0,5.0,5.0,5.0,5.0,,4.0,5.0,,S1924,43.7118457801,-79.3075659646,320291.87,4841116.529
2394830,4153600,2017.0,,1964.0,PRIVATE,13,Toronto Centre,670 PARLIAMENT ST,15,239,2022-12-08,81,Evaluation needs to be conducted in 2 years,18,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,,S1323,43.670774446,-79.370931083,315192.373,4836544.757
2394831,4153035,2017.0,,1910.0,SOCIAL HOUSING,4,Parkdale-High Park,1387 QUEEN ST W,4,23,2022-12-08,84,Evaluation needs to be conducted in 2 years,14,4.0,5.0,5.0,3.0,5.0,4.0,,4.0,,,3.0,4.0,5.0,4.0,5.0,4.0,,4.0,,,S0436,43.640425518,-79.436224414,309929.667,4833167.036
2394832,5156753,,,,TCHC,13,Toronto Centre,389 CHURCH STREET,13,120,2022-12-08,92,Evaluation needs to be conducted in 3 years,18,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,4.0,,4.0,4.0,5.0,S1328,43.6615353962,-79.378863702,314554.445,4835516.438
2394833,4167698,2017.0,,1963.0,PRIVATE,13,Toronto Centre,40 ALEXANDER ST,19,244,2022-12-08,95,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,S1326,,,314334.646,4835774.919
2394834,4264915,2017.0,,1959.0,PRIVATE,11,University-Rosedale,103 AVENUE RD,11,124,2022-12-08,96,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,S1128,43.672819085,-79.395361896,313221.95399999997,4836769.088
2394835,4153237,2017.0,,1965.0,PRIVATE,11,University-Rosedale,276 ST GEORGE ST,9,88,2022-12-08,97,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,S1127,43.6735780658,-79.4030693901,312600.601,4836851.692
2394836,4153445,2017.0,,1973.0,PRIVATE,13,Toronto Centre,100 PEMBROKE ST,11,102,2022-12-08,75,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,3.0,,S1328,43.659658055200005,-79.3733983555,314995.566,4835308.5030000005
2394837,4155252,2018.0,,1954.0,PRIVATE,3,Etobicoke-Lakeshore,167 STEPHEN DR,4,44,2022-12-08,87,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,5.0,4.0,,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,,W0327,43.6392913192,-79.4876408475,305781.53,4833038.307
2394838,4153422,2017.0,,1983.0,TCHC,13,Toronto Centre,25 MUTUAL ST,11,97,2022-12-08,86,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,S1332,43.654312876999995,-79.374349898,314919.44399999996,4834715.511
2394839,4153454,2017.0,,1985.0,TCHC,13,Toronto Centre,145 MUTUAL ST,15,145,2022-12-08,84,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,S1328,43.659102374899994,-79.3763412035,314758.305,4835246.416999999
2394840,4153380,2020.0,,1991.0,SOCIAL HOUSING,10,Spadina-Fort York,163 PORTLAND ST,4,46,2022-12-08,82,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1029,43.647261855,-79.400907613,312778.179,4833929.199
2394841,4153412,2017.0,,1985.0,PRIVATE,11,University-Rosedale,123 D'ARCY ST,3,24,2022-12-08,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,2.0,3.0,4.0,,2.0,,,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,,S1144,43.6540278279,-79.3972570304,313071.98699999996,4834680.315
2394842,4153416,2017.0,,1960.0,SOCIAL HOUSING,11,University-Rosedale,25 LEONARD AVE,6,77,2022-12-08,83,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,3.0,5.0,5.0,4.0,5.0,4.0,,5.0,,,S1143,43.6538260344,-79.4041248696,312518.031,4834657.24
2394843,4155060,2017.0,,1960.0,PRIVATE,8,Eglinton-Lawrence,178 LOCKSLEY AVE,3,24,2022-12-08,84,Evaluation needs to be conducted in 2 years,16,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0831,43.7023837133,-79.4491090339,308886.201,4840048.632
2394844,4155022,2017.0,,1957.0,PRIVATE,12,Toronto-St. Paul's,481 VAUGHAN RD,7,97,2022-12-08,77,Evaluation needs to be conducted in 2 years,18,5.0,4.0,5.0,3.0,5.0,4.0,,5.0,5.0,4.0,1.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,,S1223,43.689882743000005,-79.43517980899999,310009.678,4838661.56
2394845,4484430,2019.0,,1954.0,PRIVATE,14,Toronto-Danforth,39 TORRENS AVE,3,28,2022-12-08,74,Evaluation needs to be conducted in 2 years,17,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,,S1421,43.690380807299995,-79.35296741970001,316637.436,4838724.393999999
2394846,4154537,2017.0,,1957.0,PRIVATE,8,Eglinton-Lawrence,108 RAJAH ST,3,12,2022-12-07,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,,N0823,43.731024096999995,-79.43881577100001,309713.26399999997,4843231.969
2394847,4153659,2017.0,,1974.0,TCHC,14,Toronto-Danforth,145 STRATHMORE BLVD,14,350,2022-12-07,94,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,S1427,43.6815994878,-79.3340244095,318166.408,4837751.63
2394848,4154535,2017.0,,1957.0,PRIVATE,8,Eglinton-Lawrence,112 RAJAH ST,3,12,2022-12-07,73,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,2.0,3.0,4.0,,4.0,,,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,,N0823,43.731503933,-79.438923714,309704.529,4843285.27
2394849,4153051,2017.0,,1914.0,PRIVATE,4,Parkdale-High Park,310 RONCESVALLES AVE,4,13,2022-12-07,77,Evaluation needs to be conducted in 2 years,15,4.0,5.0,5.0,4.0,3.0,4.0,,3.0,,,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,,,S0432,43.6492006854,-79.4505020154,308777.417,4834140.227
2394850,4153052,2020.0,,1918.0,PRIVATE,4,Parkdale-High Park,320 RONCESVALLES AVE,4,16,2022-12-07,91,Evaluation needs to be conducted in 3 years,13,5.0,5.0,5.0,5.0,,5.0,,5.0,,,5.0,5.0,4.0,3.0,5.0,4.0,,3.0,,,S0432,43.65001845689999,-79.4508259143,308751.234,4834231.062
2394851,4153006,2017.0,,1970.0,PRIVATE,4,Parkdale-High Park,70 WILSON PARK RD,3,25,2022-12-07,89,Evaluation needs to be conducted in 3 years,15,5.0,4.0,5.0,4.0,5.0,4.0,,5.0,,,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,4.0,,S0436,43.638628857,-79.4424836843,309425.058,4832966.142
2394852,4155003,2017.0,,1949.0,PRIVATE,12,Toronto-St. Paul's,1996 BATHURST ST,4,39,2022-12-07,63,Evaluation needs to be conducted in 1 year,16,3.0,4.0,3.0,2.0,3.0,3.0,,4.0,,2.0,3.0,3.0,5.0,4.0,3.0,3.0,,2.0,3.0,,S1224,43.6991289014,-79.425200068,310813.582,4839688.522
2394853,4153037,2017.0,,1992.0,SOCIAL HOUSING,4,Parkdale-High Park,240 DUNN AVE,5,72,2022-12-07,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S0436,43.639805704,-79.434352266,310080.767,4833098.29
2394854,4154994,2017.0,,1955.0,PRIVATE,12,Toronto-St. Paul's,1592 BATHURST ST,4,35,2022-12-07,79,Evaluation needs to be conducted in 2 years,14,5.0,4.0,5.0,3.0,3.0,4.0,,5.0,,,3.0,5.0,5.0,3.0,3.0,3.0,,4.0,,,S1229,43.687646650699996,-79.4205557001,311189.091,4838413.223999999
2394855,4152652,2017.0,,1964.0,PRIVATE,21,Scarborough Centre,1765 LAWRENCE AVE E,7,103,2022-12-07,89,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,E2131,43.742331818100006,-79.3064455289,320374.272,4844503.53
2394856,4155429,2017.0,,1968.0,PRIVATE,1,Etobicoke North,2329 KIPLING AVE,5,40,2022-12-07,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,5.0,,5.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,,W0130,43.73188797939999,-79.5760047964,298661.68,4843328.069
2394857,4153235,2022.0,,1918.0,PRIVATE,11,University-Rosedale,661 HURON ST,3,15,2022-12-07,57,Evaluation needs to be conducted in 1 year,15,3.0,4.0,3.0,2.0,2.0,3.0,,2.0,,,3.0,3.0,5.0,2.0,2.0,2.0,,4.0,3.0,,S1127,43.674829239,-79.40427079199999,312503.317,4836991.544
2394858,4155421,2017.0,,1955.0,PRIVATE,1,Etobicoke North,2413 ISLINGTON AVE,6,52,2022-12-07,84,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,5.0,4.0,3.0,,3.0,4.0,,5.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,5.0,,W0131,43.7237971189,-79.5587381746,300051.989,4842428.141
2394859,4154522,2017.0,,1956.0,PRIVATE,8,Eglinton-Lawrence,16 HOTSPUR RD,3,12,2022-12-07,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N0823,43.73325697600001,-79.4341048887,310075.36199999996,4843467.916
2394860,4153017,2017.0,,1964.0,PRIVATE,4,Parkdale-High Park,21 MAYNARD AVE,11,117,2022-12-07,80,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,4.0,4.0,3.0,,3.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,,S0436,43.6381531633,-79.4373955962,309835.623,4832913.577
2394861,4228766,2017.0,,1905.0,PRIVATE,19,Beaches-East York,2218 QUEEN ST E,3,16,2022-12-07,73,Evaluation needs to be conducted in 2 years,14,4.0,3.0,5.0,4.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,4.0,4.0,3.0,,3.0,,,S1940,43.67276420899999,-79.2883036582,321855.126,4836778.436000001
2394862,4155419,2017.0,,1964.0,PRIVATE,1,Etobicoke North,6 AUBURNDALE CRT,7,82,2022-12-07,86,Evaluation needs to be conducted in 3 years,18,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,,W0131,43.718223584099995,-79.5547061524,300376.432,4841808.712
2394863,4153233,2017.0,,1971.0,PRIVATE,11,University-Rosedale,277-283 ST GEORGE ST,10,74,2022-12-07,67,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,4.0,,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,,S1127,,,312646.701,4836883.399
2394864,4154536,2017.0,,1957.0,PRIVATE,8,Eglinton-Lawrence,110 RAJAH ST,3,12,2022-12-07,75,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,2.0,3.0,4.0,,4.0,,,2.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,N0823,43.73125641399999,-79.438819074,309712.979,4843257.778
2394865,4152959,2017.0,,1939.0,PRIVATE,4,Parkdale-High Park,57 SPENCER AVE,3,19,2022-12-06,80,Evaluation needs to be conducted in 2 years,16,4.0,5.0,5.0,5.0,4.0,3.0,,3.0,,4.0,5.0,4.0,5.0,3.0,5.0,3.0,,3.0,3.0,,S0437,43.636137103,-79.429522246,310470.794,4832691.036
2394866,4288768,2017.0,,1967.0,SOCIAL HOUSING,14,Toronto-Danforth,444 LOGAN AVE,22,159,2022-12-06,79,Evaluation needs to be conducted in 2 years,20,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,S1434,43.665362780500004,-79.3448533882,317296.687,4835946.155
2394867,4153210,2017.0,,1952.0,PRIVATE,11,University-Rosedale,151 ST GEORGE ST,7,48,2022-12-06,91,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,4.0,4.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,S1127,43.669453576,-79.400154652,312835.898,4836394.713
2394868,4153067,2017.0,,1967.0,PRIVATE,4,Parkdale-High Park,59 RONCESVALLES AVE,4,38,2022-12-06,74,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,,,3.0,5.0,3.0,3.0,4.0,4.0,,3.0,,,S0435,43.6407196162,-79.44659739560001,309092.998,4833198.193
2394869,4152954,2017.0,,1964.0,PRIVATE,4,Parkdale-High Park,200 DUFFERIN ST,14,251,2022-12-06,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,S0437,43.63715205689999,-79.42709144300001,310667.098,4832802.995
2394870,4153199,2017.0,,2004.0,PRIVATE,11,University-Rosedale,25 BEDFORD RD,8,62,2022-12-06,86,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,3.0,3.0,5.0,,3.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,,S1127,43.670003806000004,-79.397710763,313032.908,4836456.077
2394871,4244973,2017.0,,2005.0,PRIVATE,13,Toronto Centre,925 BAY ST,33,293,2022-12-06,98,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,S1325,43.66413332,-79.3866477012,313926.24199999997,4835804.164
2394872,4264094,2017.0,,2013.0,PRIVATE,13,Toronto Centre,132 BERKELEY ST,10,177,2022-12-06,100,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,,S1335,43.654807461000004,-79.365773301,315593.156,4834753.59
2394873,4153195,2017.0,,1913.0,PRIVATE,11,University-Rosedale,399 DUPONT ST,3,20,2022-12-06,73,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,3.0,3.0,5.0,,4.0,,,4.0,4.0,5.0,3.0,3.0,3.0,,3.0,4.0,,S1126,43.673383845500005,-79.4122210568,311862.661,4836829.316000001
2394874,4155922,2017.0,,1972.0,TCHC,4,Parkdale-High Park,3725 DUNDAS ST W,10,153,2022-12-06,78,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,S0421,43.6653702089,-79.4987991022,304881.17100000003,4835935.438999999
